@relation interact

@attribute interactionword {abolish,acceptor,accompani,accumul,acetyl,act,action,activ,affect,affin,agonist,alter,associ,attach,attack,attenu,augment,bind,block,blockag,carbamoyl,carboxyl,caus,chang,character,cleav,cleavag,co,coactiv,coassoci,coexpress,coimmunoprecipit,coloc,compet,complex,concentr,conjug,conserv,consist,contact,contain,contribut,control,convert,cooper,coprecipit,correl,costimul,counterreceptor,crippl,cross,crosslink,deacetyl,deamin,decarboxyl,decreas,degrad,dehydr,dehydrogen,depend,dephosphoryl,depress,determin,diminish,direct,disrupt,dissoci,distribut,dock,down,downregul,drive,effect,elav,elev,elimin,encod,engag,enhanc,evok,express,facilit,facilitet,follow,form,format,formyl,function,fuse,gener,glycosyl,govern,heterodim,heterodimer,homodim,homodimer,homolog,hydroli,hydrolys,hydrolysi,identifi,immunoprecipit,impact,impair,implic,inact,inactiv,incorpor,increas,induc,induct,influenc,inhibit,inhibitor,initi,interact,involv,isomer,lead,ligand,ligat,limit,link,local,mediat,methyl,mobil,mobilis,modifi,modul,neutral,neutralis,oxid,pair,peroxid,perturb,phosphory,phosphoryl,potenti,prduce,preced,precipit,prevent,produc,promot,rais,react,reactiv,recogn,recruit,reduc,reduct,regul,relat,repress,requir,respond,respons,result,revers,sequest,signal,stabil,stimul,suppress,synerg,synergis,talk,target,termin,tether,tran,transactiv,transamin,transcrib,transform,trigger,ubiquitin,up,upregul,norelword}
@attribute D1 real
@attribute D2 real
@attribute D3 real
@attribute P_posision1 real
@attribute P_position2 real
@attribute K_position real
@attribute order {avb,vab,abv}
@attribute NumberOfInteractors real
@attribute not {true,false}
@attribute prep {with,of,by,multiple,to,between,via,through,in,for,on,within,during,from,without,at,under,among,after,NA}
@attribute H1 real
@attribute H2 real
@attribute H3 real
@attribute overlapP {true,false}
@attribute overlapN {true,false}
@attribute overlap2 {true,false}
@attribute overlap3 {true,false}
@attribute overlapF {true,false}
@attribute overlapR {true,false}
@attribute pattern_PVP {true,false}
@attribute pattern_PVbyP {true,false}
@attribute pattern_VofPbyP {true,false}
@attribute pattern_VofPtoP {true,false}
@attribute pattern_NofPbyP {true,false}
@attribute pattern_NofPwithP {true,false}
@attribute pattern_NbetweenPandP {true,false}
@attribute pattern_combetPandP {true,false}
@attribute pattern_comofPandP {true,false}
@attribute pattern_PformcomwithP {true,false}
@attribute pattern_PPN {true,false}
@attribute pattern_PdependP {true,false}
@attribute pattern_between {true,false}
@attribute pattern_contiguous {true,false}
@attribute pattern_para {true,false}
@attribute Dep_KP1 real
@attribute negative_KP1 real
@attribute positive_KP1 real
@attribute Dep_KP2 real
@attribute negative_KP2 real
@attribute positive_KP2 real
@attribute Dep_P1P2 real
@attribute negative_P1P2 real
@attribute positive_P1P2 real
@attribute Dep_P1Root real
@attribute Dep_P2Root real
@attribute Dep_KRoot real
@attribute interaction {True,False}

@data
conserv,13,7,6,8,14,21,abv,2,false,in,7,7,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,3,3,6,3,3,5,3,2,4,4,4,False
conserv,9,7,2,12,14,21,abv,2,false,in,5,7,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,5,2,3,6,3,3,1,0,1,2,4,4,False
inhibit,2,2,4,5,9,7,avb,2,false,of,6,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,2,0,2,4,1,3,2,4,2,True
function,3,1,2,4,6,7,abv,1,false,of,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,1,1,0,1,1,0,1,0,1,3,3,2,False
function,3,4,7,4,11,7,avb,1,false,of,5,4,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,0,3,4,1,3,3,5,2,True
function,1,4,5,6,11,7,avb,1,false,of,5,4,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,0,3,5,2,3,3,5,2,True
interact,4,2,2,8,10,12,abv,3,false,with,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,1,1,0,1,1,0,1,0,1,3,3,2,False
interact,4,3,7,8,15,12,avb,3,false,with,4,4,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,3,4,2,True
interact,2,3,5,10,15,12,avb,3,false,with,4,4,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,1,1,0,2,0,2,4,2,2,3,4,2,True
interact,9,7,2,7,9,16,abv,4,false,with,9,9,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,1,1,0,1,1,0,1,0,1,3,3,2,False
interact,9,2,7,7,14,16,abv,4,false,with,9,9,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,1,0,1,0,1,3,3,2,False
interact,9,3,12,7,19,16,avb,4,false,with,9,10,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,0,1,2,1,1,3,3,2,True
interact,9,16,25,7,32,16,avb,4,false,with,9,10,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,5,0,5,6,1,5,3,7,2,True
interact,7,2,5,9,14,16,abv,4,false,with,9,9,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,1,0,2,1,1,3,3,2,False
interact,7,3,10,9,19,16,avb,4,false,with,9,10,8,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,0,1,3,2,1,3,3,2,True
interact,7,16,23,9,32,16,avb,4,false,with,9,10,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,5,0,5,7,2,5,3,7,2,True
interact,2,3,5,14,19,16,avb,4,false,with,9,10,8,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,1,1,0,1,0,1,3,2,1,3,3,2,True
interact,2,16,18,14,32,16,avb,4,false,with,9,10,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,5,0,5,7,2,5,3,7,2,True
result,4,9,13,19,32,23,avb,4,false,in,10,10,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,4,0,4,6,1,5,3,7,3,False
inhibit,2,6,4,3,7,1,vab,6,false,of,6,7,6,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,2,0,2,2,0,2,2,1,1,4,4,2,True
inhibit,2,8,6,3,9,1,vab,6,false,of,6,7,6,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,2,0,2,2,0,2,2,1,1,4,4,2,True
involv,10,7,17,3,20,13,avb,6,false,of,6,4,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,1,4,1,3,5,3,2,4,3,2,False
inhibit,6,8,2,7,9,1,vab,6,false,of,7,7,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,2,0,2,2,0,2,1,0,1,4,4,2,False
involv,6,7,13,7,20,13,avb,6,false,of,7,4,6,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,3,3,1,4,1,3,5,3,2,4,3,2,False
involv,4,7,11,9,20,13,avb,6,false,of,7,4,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,4,1,4,1,3,6,4,2,4,3,2,False
contain,6,2,8,1,9,7,avb,1,false,at,5,6,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,2,3,1,False
interact,5,1,4,3,7,8,abv,1,false,with,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,1,0,2,1,1,2,2,1,False
interact,5,2,7,3,10,8,avb,1,false,with,4,4,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,0,1,2,1,1,2,2,1,True
interact,1,2,3,7,10,8,avb,1,false,with,4,4,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,0,1,2,1,1,2,2,1,True
express,12,8,4,2,6,14,abv,1,false,in,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,1,1,0,1,1,0,3,2,1,False
express,12,3,9,2,11,14,abv,1,false,in,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,3,3,0,3,1,2,3,4,1,False
express,8,3,5,6,11,14,abv,1,false,in,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,3,0,2,0,2,2,4,1,False
interact,2,10,12,1,13,3,avb,1,false,with,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,0,1,2,1,1,2,2,1,True
direct,8,14,22,4,26,12,avb,4,false,in,5,5,10,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,6,0,6,9,2,7,3,8,2,False
interact,8,6,2,7,9,15,abv,2,true,with,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,3,1,3,3,0,2,1,1,5,3,1,False
interact,8,16,24,7,31,15,avb,2,true,with,5,12,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,3,1,4,0,4,8,3,5,5,5,1,False
interact,6,16,22,9,31,15,avb,2,true,with,5,12,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,0,4,0,4,7,3,4,3,5,1,False
modul,11,11,0,1,1,12,abv,1,false,between,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,2,2,0,0,0,0,3,3,1,False
modul,11,8,3,1,4,12,abv,1,false,between,4,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,2,2,0,2,1,1,3,3,1,False
modul,11,8,19,1,20,12,avb,1,false,between,4,8,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,3,0,3,5,2,3,3,4,1,True
modul,11,8,3,1,4,12,abv,1,false,between,4,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,2,2,0,2,1,1,3,3,1,False
modul,11,8,19,1,20,12,avb,1,false,between,4,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,3,0,3,5,2,3,3,4,1,True
modul,8,8,16,4,20,12,avb,1,false,between,7,8,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,3,0,3,5,2,3,3,4,1,True
interact,11,11,0,1,1,12,abv,3,false,with,6,6,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,2,2,0,0,0,0,4,4,2,False
interact,11,8,3,1,4,12,abv,3,false,with,6,9,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,2,2,0,2,1,1,4,4,2,False
interact,11,8,3,1,4,12,abv,3,false,with,6,9,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,2,2,0,2,1,1,4,4,2,False
bind,1,8,9,10,19,11,avb,3,false,of,8,9,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,3,0,3,5,2,3,4,5,2,True
bind,1,19,20,10,30,11,avb,3,false,of,8,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,3,0,3,5,2,3,4,5,2,False
bind,1,21,22,10,32,11,avb,3,false,of,8,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,3,0,3,5,2,3,4,5,2,False
bind,8,19,11,19,30,11,vab,3,false,of,9,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,0,3,3,0,3,5,3,2,5,5,2,False
bind,8,21,13,19,32,11,vab,3,false,of,9,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,0,3,3,0,3,5,3,2,5,5,2,False
bind,19,21,2,30,32,11,vab,3,false,of,7,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,3,0,3,3,0,3,2,1,1,5,5,2,True
form,4,2,2,3,5,7,abv,4,false,with,4,4,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,1,1,0,2,2,0,3,1,2,2,4,1,True
form,4,13,17,3,20,7,avb,4,false,with,4,12,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,1,1,0,3,1,2,4,2,2,2,4,1,True
form,2,13,15,5,20,7,avb,4,false,with,4,12,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,2,2,0,3,1,2,6,4,2,4,4,1,True
encod,12,14,2,17,19,5,vab,1,false,of,6,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,2,0,2,2,0,2,1,0,1,5,5,3,False
result,11,14,3,13,16,2,vab,2,false,of,5,4,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,1,3,3,1,2,3,2,1,4,3,2,False
result,11,33,22,13,35,2,vab,2,false,of,5,9,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,1,3,6,1,5,6,2,4,4,6,2,False
result,14,33,19,16,35,2,vab,2,false,of,4,9,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,6,1,5,5,1,4,3,6,2,False
result,16,18,2,18,20,2,vab,3,false,of,4,4,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,3,1,2,5,1,4,3,1,2,3,5,2,False
interact,5,4,9,18,27,23,avb,3,false,with,4,7,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,0,1,2,1,1,3,3,2,True
interact,3,4,7,20,27,23,avb,3,false,with,4,7,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,1,0,1,4,3,1,5,3,2,True
talk,5,8,3,15,18,10,vab,1,false,between,8,7,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,5,2,3,6,3,3,4,4,3,True
talk,5,12,7,15,22,10,vab,1,false,between,8,8,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,5,2,3,6,3,3,4,4,3,True
talk,8,12,4,18,22,10,vab,1,false,between,7,8,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,2,3,5,2,3,2,1,1,4,4,3,False
direct,5,3,8,4,12,9,avb,3,false,of,5,8,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,2,3,2,1,1,5,2,3,3,4,4,False
direct,5,10,15,4,19,9,avb,3,true,of,5,6,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,2,3,5,3,2,4,2,2,3,3,4,False
express,5,2,7,12,19,17,avb,3,true,with,8,6,4,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,4,3,1,1,0,1,5,3,2,4,3,2,False
form,17,15,2,9,11,26,abv,1,false,NA,7,7,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,4,2,2,5,3,2,1,0,1,3,3,3,False
interact,8,3,5,1,6,9,abv,2,false,with,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,2,2,0,2,0,2,1,3,3,False
interact,8,4,12,1,13,9,avb,2,false,with,4,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,1,0,1,3,1,2,1,4,3,True
interact,8,6,14,1,15,9,avb,2,false,with,4,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,1,0,1,3,1,2,1,4,3,True
interact,3,4,7,6,13,9,avb,2,false,with,4,6,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,1,0,1,3,2,1,3,4,3,True
interact,3,6,9,6,15,9,avb,2,false,with,4,6,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,1,0,1,3,2,1,3,4,3,True
signal,2,4,2,13,15,11,vab,2,false,NA,6,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,1,1,0,2,1,1,1,0,1,4,4,5,False
act,6,4,2,1,3,7,abv,3,false,of,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,3,1,2,4,2,2,1,0,1,2,2,3,False
act,6,17,23,1,24,7,avb,3,false,of,4,10,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,9,4,5,7,2,5,2,8,3,True
act,6,19,25,1,26,7,avb,3,false,of,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,7,3,4,5,1,4,2,6,3,True
act,6,21,27,1,28,7,avb,3,false,of,4,10,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,7,3,4,5,1,4,2,6,3,True
act,4,17,21,3,24,7,avb,3,false,of,4,10,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,9,4,5,8,3,5,2,8,3,True
act,4,19,23,3,26,7,avb,3,false,of,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,7,3,4,6,2,4,2,6,3,True
act,4,21,25,3,28,7,avb,3,false,of,4,10,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,7,3,4,6,2,4,2,6,3,True
signal,4,6,2,24,26,20,vab,3,false,NA,10,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,2,1,1,2,1,1,8,6,6,False
signal,4,8,4,24,28,20,vab,3,false,NA,10,10,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,2,1,1,2,1,1,8,6,6,False
signal,6,8,2,26,28,20,vab,3,false,NA,4,10,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,2,1,1,2,1,1,6,6,6,False
contain,1,18,19,4,23,5,avb,2,false,with,4,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,0,3,4,1,3,2,4,1,True
regul,10,8,2,4,6,14,abv,4,false,of,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,1,1,0,1,1,0,1,0,1,3,3,2,False
regul,10,5,15,4,19,14,avb,4,false,of,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,3,4,2,True
regul,10,16,26,4,30,14,avb,4,false,of,5,6,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,4,0,4,5,1,4,3,6,2,True
regul,8,5,13,6,19,14,avb,4,false,of,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,4,2,2,3,4,2,True
regul,8,16,24,6,30,14,avb,4,false,of,5,6,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,4,0,4,6,2,4,3,6,2,True
act,5,6,11,19,30,24,avb,4,false,to,5,6,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,3,0,3,6,2,4,4,6,3,False
lead,6,9,3,9,12,3,vab,1,false,to,4,12,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,0,3,3,0,3,2,1,1,4,4,1,False
norelword,10,17,7,11,18,1,vab,0,false,to,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,5,2,3,6,3,3,3,5,3,False
norelword,10,20,10,11,21,1,vab,0,false,to,5,6,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,5,3,3,6,4,3,3,5,3,False
norelword,17,20,3,18,21,1,vab,0,false,to,5,6,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,2,3,5,3,3,1,1,0,5,5,3,False
interact,5,2,7,5,12,10,avb,1,false,with,4,10,8,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,2,0,2,4,0,4,2,6,4,True
interact,5,10,15,5,20,10,avb,1,false,with,4,10,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,1,0,1,3,0,3,2,5,4,True
interact,2,10,8,12,20,10,vab,1,false,with,10,10,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,1,0,1,3,2,1,6,5,4,False
lead,4,6,10,3,13,7,avb,3,false,to,5,6,5,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,2,0,2,2,0,2,4,0,4,2,6,4,True
lead,4,8,12,3,15,7,avb,3,false,to,5,6,5,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,2,0,2,4,0,4,6,0,6,2,8,4,True
reduct,3,5,2,13,15,10,vab,3,false,in,6,6,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,1,0,1,3,0,3,3,1,2,6,8,5,False
phosphoryl,1,2,3,4,7,5,avb,1,false,of,6,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,0,1,2,1,1,3,3,2,True
interact,2,4,2,8,10,6,vab,3,false,between,5,5,4,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,true,1,0,1,1,0,1,1,0,1,3,3,2,True
interact,2,8,6,8,14,6,vab,3,false,between,5,7,4,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,1,0,1,5,2,3,6,3,3,3,5,2,False
phosphoryl,7,1,8,8,16,15,avb,3,false,at,5,7,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,3,2,1,0,1,6,3,3,3,5,4,False
phosphoryl,7,15,22,8,30,15,avb,3,false,at,5,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,3,2,7,3,4,7,4,3,3,6,4,False
phosphoryl,7,21,28,8,36,15,avb,3,false,at,5,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,3,2,7,3,4,7,4,3,3,6,4,False
interact,4,8,4,10,14,6,vab,3,false,between,5,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,5,2,3,7,4,3,3,5,2,False
phosphoryl,5,1,6,10,16,15,avb,3,false,at,5,7,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,1,0,1,7,4,3,3,5,4,False
phosphoryl,5,15,20,10,30,15,avb,3,false,at,5,7,4,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,6,4,2,7,3,4,8,5,3,3,6,4,False
phosphoryl,5,21,26,10,36,15,avb,3,false,at,5,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,7,3,4,8,5,3,3,6,4,False
phosphoryl,1,1,2,14,16,15,avb,3,false,at,7,7,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,0,1,2,1,1,5,5,4,True
phosphoryl,1,15,16,14,30,15,avb,3,false,at,7,7,4,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,1,1,0,7,3,4,8,4,4,5,6,4,False
phosphoryl,1,21,22,14,36,15,avb,3,false,at,7,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,7,3,4,8,4,4,5,6,4,False
conserv,2,12,14,16,30,18,avb,3,false,in,7,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,9,5,4,8,4,4,5,6,6,False
conserv,2,18,20,16,36,18,avb,3,false,in,7,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,9,5,4,8,4,4,5,6,6,False
conserv,12,18,6,30,36,18,vab,3,false,in,7,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,9,5,4,9,5,4,2,1,1,6,6,6,True
result,4,24,28,3,31,7,avb,4,false,in,7,12,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,6,1,5,7,2,5,3,8,2,False
result,4,29,33,3,36,7,avb,4,true,in,7,12,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,5,1,4,6,2,4,3,7,2,False
result,4,34,38,3,41,7,avb,4,true,in,7,12,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,9,1,8,10,2,8,3,11,2,False
express,3,8,5,31,36,28,vab,4,true,of,12,12,4,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,1,0,1,1,0,1,2,1,1,8,7,7,False
express,3,13,10,31,41,28,vab,4,true,of,12,12,4,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,1,0,1,5,1,4,6,2,4,8,11,7,False
express,8,13,5,36,41,28,vab,4,true,of,12,12,4,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,1,0,1,5,1,4,3,0,3,7,11,7,False
phosphoryl,1,2,3,5,8,6,avb,3,false,of,5,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,0,1,2,1,1,4,4,3,True
lead,3,8,11,4,15,7,avb,3,false,to,6,6,5,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,2,2,0,3,0,3,5,2,3,3,4,1,True
mediat,6,3,3,10,13,16,abv,1,false,of,7,8,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,0,3,3,0,2,1,1,4,4,1,False
