@relation interact

@attribute interactionword {abolish,acceptor,accompani,accumul,acetyl,act,action,activ,affect,affin,agonist,alter,associ,attach,attack,attenu,augment,bind,block,blockag,carbamoyl,carboxyl,caus,chang,character,cleav,cleavag,co,coactiv,coassoci,coexpress,coimmunoprecipit,coloc,compet,complex,concentr,conjug,conserv,consist,contact,contain,contribut,control,convert,cooper,coprecipit,correl,costimul,counterreceptor,crippl,cross,crosslink,deacetyl,deamin,decarboxyl,decreas,degrad,dehydr,dehydrogen,depend,dephosphoryl,depress,determin,diminish,direct,disrupt,dissoci,distribut,dock,down,downregul,drive,effect,elav,elev,elimin,encod,engag,enhanc,evok,express,facilit,facilitet,follow,form,format,formyl,function,fuse,gener,glycosyl,govern,heterodim,heterodimer,homodim,homodimer,homolog,hydroli,hydrolys,hydrolysi,identifi,immunoprecipit,impact,impair,implic,inact,inactiv,incorpor,increas,induc,induct,influenc,inhibit,inhibitor,initi,interact,involv,isomer,lead,ligand,ligat,limit,link,local,mediat,methyl,mobil,mobilis,modifi,modul,neutral,neutralis,oxid,pair,peroxid,perturb,phosphory,phosphoryl,potenti,prduce,preced,precipit,prevent,produc,promot,rais,react,reactiv,recogn,recruit,reduc,reduct,regul,relat,repress,requir,respond,respons,result,revers,sequest,signal,stabil,stimul,suppress,synerg,synergis,talk,target,termin,tether,tran,transactiv,transamin,transcrib,transform,trigger,ubiquitin,up,upregul,norelword}
@attribute D1 real
@attribute D2 real
@attribute D3 real
@attribute P_posision1 real
@attribute P_position2 real
@attribute K_position real
@attribute order {avb,vab,abv}
@attribute NumberOfInteractors real
@attribute not {true,false}
@attribute prep {with,of,by,multiple,to,between,via,through,in,for,on,within,during,from,without,at,under,among,after,NA}
@attribute H1 real
@attribute H2 real
@attribute H3 real
@attribute overlapP {true,false}
@attribute overlapN {true,false}
@attribute overlap2 {true,false}
@attribute overlap3 {true,false}
@attribute overlapF {true,false}
@attribute overlapR {true,false}
@attribute pattern_PVP {true,false}
@attribute pattern_PVbyP {true,false}
@attribute pattern_VofPbyP {true,false}
@attribute pattern_VofPtoP {true,false}
@attribute pattern_NofPbyP {true,false}
@attribute pattern_NofPwithP {true,false}
@attribute pattern_NbetweenPandP {true,false}
@attribute pattern_combetPandP {true,false}
@attribute pattern_comofPandP {true,false}
@attribute pattern_PformcomwithP {true,false}
@attribute pattern_PPN {true,false}
@attribute pattern_PdependP {true,false}
@attribute pattern_between {true,false}
@attribute pattern_contiguous {true,false}
@attribute pattern_para {true,false}
@attribute Dep_KP1 real
@attribute negative_KP1 real
@attribute positive_KP1 real
@attribute Dep_KP2 real
@attribute negative_KP2 real
@attribute positive_KP2 real
@attribute Dep_P1P2 real
@attribute negative_P1P2 real
@attribute positive_P1P2 real
@attribute Dep_P1Root real
@attribute Dep_P2Root real
@attribute Dep_KRoot real
@attribute interaction {True,False}

@data
respons,4,2,6,26,32,30,avb,3,false,to,8,5,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,3,1,2,0,2,6,3,3,4,5,3,True
control,31,27,4,3,7,34,abv,1,false,with,6,6,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,1,6,5,0,5,2,1,1,3,3,8,False
increas,2,11,13,1,14,3,avb,1,false,by,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,3,0,3,5,2,3,3,4,1,True
respons,1,2,3,17,20,18,avb,1,false,to,6,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,4,2,2,7,8,6,True
format,3,2,5,7,12,10,avb,3,false,of,7,11,4,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,3,2,1,2,0,2,5,2,3,3,4,2,True
concentr,16,2,18,10,28,26,avb,3,false,of,13,10,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,4,1,1,0,1,6,4,2,6,4,3,False
concentr,16,5,21,10,31,26,avb,3,false,of,13,10,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,4,1,2,1,1,5,4,1,6,3,3,False
induc,1,2,3,28,31,29,avb,3,false,by,10,10,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,1,0,1,3,2,1,4,3,2,True
effect,2,4,2,6,8,4,vab,3,false,of,7,9,4,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,1,0,1,2,0,2,3,1,2,4,5,3,False
effect,3,5,8,16,24,19,avb,3,false,on,6,10,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,3,0,3,5,1,4,4,7,4,True
induc,2,4,6,14,20,16,avb,2,false,of,7,6,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,3,4,2,True
effect,2,4,2,7,9,5,vab,4,false,of,7,8,4,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,1,0,1,2,0,2,3,1,2,3,4,2,True
stimul,5,1,6,20,26,25,avb,3,false,NA,4,9,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,0,3,2,0,2,5,0,5,2,8,6,True
effect,2,4,2,13,15,11,vab,3,false,of,8,9,4,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,1,0,1,2,0,2,3,1,2,3,4,2,True
format,2,4,2,10,12,8,vab,2,false,of,8,8,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,2,0,2,1,0,1,5,6,4,True
local,2,4,2,4,6,2,vab,1,false,of,5,5,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,2,0,2,2,0,2,1,0,1,3,3,1,False
express,1,26,25,7,32,6,vab,1,false,of,7,9,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,7,2,5,8,3,5,4,6,3,False
norelword,9,23,14,10,24,1,vab,0,false,in,8,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,0,3,2,0,2,3,2,1,4,3,1,False
norelword,13,32,19,14,33,1,vab,0,false,at,6,7,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,2,1,1,3,2,1,3,2,2,False
norelword,16,29,13,17,30,1,vab,0,false,in,9,12,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,2,1,1,3,3,0,False
express,1,10,11,18,29,19,avb,2,true,by,5,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,5,2,3,6,3,3,4,5,2,False
stimul,9,1,10,1,11,10,avb,2,false,from,7,7,7,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,2,3,1,True
stimul,9,11,20,1,21,10,avb,2,false,from,7,7,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,4,1,3,4,1,3,2,5,1,True
evok,9,1,10,11,21,20,avb,2,false,from,7,7,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,1,2,0,2,6,3,3,3,5,2,False
convert,1,4,3,3,6,2,vab,1,true,from,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,1,0,1,1,0,1,2,2,1,False
effect,6,2,8,8,16,14,avb,3,false,of,8,9,4,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,3,2,1,1,0,1,4,2,2,3,3,2,False
effect,6,11,17,8,25,14,avb,3,false,of,8,13,4,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,3,2,1,3,0,3,6,2,4,3,5,2,False
effect,7,2,9,16,25,23,avb,3,false,of,9,13,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,1,0,1,4,1,3,3,5,4,False
block,9,5,14,7,21,16,avb,3,false,of,6,11,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,4,1,2,0,2,7,4,3,3,5,3,False
affect,3,12,15,10,25,13,avb,3,false,by,6,6,6,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,7,0,7,8,1,7,5,11,4,False
increas,8,1,9,20,29,28,avb,4,false,to,8,12,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,2,0,2,6,3,3,7,8,5,False
increas,8,12,20,20,40,28,avb,4,false,to,8,17,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,6,2,4,7,3,4,7,9,5,False
hydrolysi,3,8,11,29,40,32,avb,4,false,to,12,17,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,7,3,4,8,4,4,8,9,7,False
induc,2,9,11,8,19,10,avb,7,false,from,7,7,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,0,3,5,1,4,2,4,1,False
induc,2,32,34,8,42,10,avb,7,false,from,7,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,4,0,4,6,1,5,2,5,1,False
block,12,11,23,19,42,31,avb,7,false,by,7,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,3,0,3,5,2,3,4,5,2,True
norelword,4,6,2,5,7,1,vab,0,false,for,7,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,5,1,4,3,0,3,2,5,2,False
conjug,2,2,4,1,5,3,avb,2,false,to,5,8,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,2,3,1,False
conjug,2,2,0,10,10,12,abv,2,false,in,7,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,1,0,0,0,0,5,5,4,False
conjug,2,7,9,10,19,12,avb,2,false,in,7,10,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,6,3,3,7,4,3,5,4,4,False
conjug,2,7,9,10,19,12,avb,2,false,in,7,10,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,6,3,3,7,4,3,5,4,4,False
norelword,4,15,11,5,16,1,vab,0,false,of,7,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,2,0,2,5,3,2,3,3,1,False
augment,29,1,30,9,39,38,avb,2,false,to,10,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,3,1,2,0,2,6,3,3,5,5,3,False
inhibit,1,8,7,4,11,3,vab,2,false,in,5,6,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,3,0,3,4,1,3,2,4,1,False
activ,8,1,7,22,29,30,abv,3,true,from,7,6,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,3,2,1,1,0,6,3,3,4,5,4,False
activ,8,6,14,22,36,30,avb,3,true,from,7,6,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,3,2,3,1,2,6,3,3,4,5,4,False
activ,8,25,33,22,55,30,avb,3,true,from,7,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,3,2,5,2,3,7,3,4,4,6,4,False
activ,1,6,7,29,36,30,avb,3,false,from,6,6,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,1,2,4,2,2,5,5,4,False
activ,1,25,26,29,55,30,avb,3,false,from,6,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,5,2,3,6,3,3,5,6,4,False
caus,8,11,19,36,55,44,avb,3,false,of,6,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,2,0,2,6,3,3,5,6,3,False
regul,2,13,11,3,14,1,vab,1,false,of,6,6,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,4,0,4,6,2,4,3,5,1,True
activ,5,20,25,14,39,19,avb,4,false,by,7,9,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,0,7,3,4,10,6,4,8,4,5,True
activ,5,31,26,9,35,4,vab,2,false,in,4,10,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,5,2,3,7,4,3,5,5,3,True
regul,2,9,7,9,16,7,vab,2,false,of,7,8,5,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,2,0,2,3,0,3,3,1,2,4,5,2,True
depend,3,9,12,6,18,9,avb,4,false,of,7,11,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,0,2,0,2,5,3,2,4,3,1,True
respons,2,18,20,15,35,17,avb,4,false,to,7,7,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,7,3,4,6,2,4,3,5,4,False
evok,4,20,24,2,26,6,avb,5,false,in,4,10,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,7,1,6,9,3,6,3,8,1,True
regul,8,2,10,15,25,23,avb,3,false,of,10,11,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,2,0,2,5,2,3,4,5,3,True
regul,8,14,22,15,37,23,avb,3,false,of,10,14,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,5,2,3,6,3,3,4,5,3,False
activ,5,7,12,25,37,30,avb,3,false,of,11,14,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,3,1,2,7,4,3,5,5,4,False
induct,2,4,2,3,5,1,vab,1,false,by,4,5,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,3,0,3,2,0,2,2,4,1,True
encod,10,8,18,5,23,15,avb,1,false,of,6,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,1,3,4,0,4,8,1,7,3,9,5,True
increas,2,1,3,1,4,3,avb,1,false,by,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,2,0,2,4,2,2,3,3,1,True
express,10,12,2,15,17,5,vab,3,false,of,4,10,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,2,0,2,3,2,1,6,5,1,5,2,3,True
activ,1,51,52,4,56,5,avb,2,false,of,5,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,6,1,5,7,2,5,3,6,2,False
result,22,15,37,10,47,32,avb,3,false,from,8,13,11,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,2,3,4,0,4,9,2,7,4,9,5,False
decreas,35,31,4,34,38,69,abv,1,false,NA,7,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,8,0,8,8,0,2,1,1,9,8,1,False
stimul,6,2,8,1,9,7,avb,1,false,of,4,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,2,0,2,4,1,3,2,4,2,True
stimul,2,2,4,2,6,4,avb,1,false,by,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,3,4,2,True
stimul,2,2,4,6,10,8,avb,1,false,by,6,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,4,5,3,True
stimul,3,2,5,1,6,4,avb,1,false,of,4,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,3,4,2,True
stimul,3,23,26,1,27,4,avb,1,false,of,4,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,6,1,5,7,2,5,3,6,2,False
stimul,2,23,21,6,27,4,vab,1,false,of,9,6,4,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,2,0,2,6,1,5,8,3,5,4,6,2,False
stimul,3,2,5,7,12,10,avb,3,false,of,6,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,4,5,3,True
effect,2,8,6,3,9,1,vab,1,false,of,6,5,5,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,1,0,1,2,0,2,3,1,2,2,3,1,True
effect,5,20,15,7,22,2,vab,1,false,of,8,7,5,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,1,0,1,2,0,2,3,1,2,3,4,2,True
respons,1,3,4,3,7,4,avb,3,false,by,4,6,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,3,4,2,True
respons,1,21,22,3,25,4,avb,3,true,by,4,10,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,6,1,5,7,2,5,3,6,2,False
respons,1,27,28,3,31,4,avb,3,true,by,4,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,4,1,3,5,2,3,3,4,2,False
increas,16,2,18,7,25,23,avb,3,true,of,6,10,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,9,3,6,1,1,0,8,3,5,4,6,7,False
increas,16,8,24,7,31,23,avb,3,true,of,6,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,9,3,6,7,5,2,6,3,3,4,4,7,False
increas,2,8,6,25,31,23,vab,3,false,of,10,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,7,5,2,6,4,2,6,4,7,True
increas,1,1,2,1,3,2,avb,2,false,NA,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,1,1,0,2,0,2,3,1,2,2,3,1,True
increas,1,2,3,1,4,2,avb,1,false,in,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,0,1,2,1,1,2,2,1,True
increas,1,14,15,5,20,6,avb,5,false,in,4,10,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,7,4,3,8,5,3,3,7,2,False
increas,1,29,30,5,35,6,avb,5,false,in,4,15,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,10,4,6,11,5,6,3,10,2,False
increas,1,14,15,20,35,21,avb,5,false,through,10,15,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,4,0,4,5,1,4,7,10,5,True
upregul,1,4,5,1,6,2,avb,3,false,of,5,7,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,0,3,4,1,3,2,4,1,True
regul,3,32,35,1,36,4,avb,5,false,by,5,8,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,6,1,5,8,3,5,3,7,1,False
regul,3,48,51,1,52,4,avb,5,false,by,5,4,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,6,1,5,8,3,5,3,7,1,False
signal,10,6,16,36,52,46,avb,5,false,to,8,4,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,3,3,4,2,2,6,3,3,7,7,7,True
enhanc,1,2,1,8,9,7,vab,2,false,of,5,5,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,2,1,1,2,1,1,2,1,1,3,3,3,True
target,22,21,1,5,6,27,abv,2,false,for,6,6,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,6,3,3,6,3,3,2,1,1,4,4,4,True
target,22,12,10,5,15,27,abv,2,false,for,6,9,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,3,3,5,3,2,7,3,4,4,5,4,False
target,21,12,9,6,15,27,abv,2,false,for,6,9,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,3,3,5,3,2,7,3,4,4,5,4,False
action,4,5,1,6,7,2,vab,1,false,of,10,10,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,2,0,2,2,0,2,2,1,1,4,4,2,True
caus,7,15,22,9,31,16,avb,4,false,by,8,12,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,2,3,4,0,4,9,2,7,4,9,5,False
signal,1,8,9,19,28,20,avb,5,false,within,11,14,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,5,1,4,5,1,4,6,9,6,False
stimul,1,17,18,1,19,2,avb,2,false,of,5,6,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,0,3,4,1,3,2,4,1,True
recogn,2,28,30,13,43,15,avb,7,false,by,4,8,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,5,0,5,7,2,5,3,6,1,True
regul,7,9,16,1,17,8,avb,1,false,by,4,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,1,0,1,5,2,3,3,4,3,True
regul,5,4,9,1,10,6,avb,1,false,by,4,5,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,1,0,1,3,2,1,3,2,1,True
upregul,11,8,3,13,16,24,abv,1,false,of,10,10,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,5,4,1,3,2,1,4,3,1,5,2,2,False
upregul,11,16,27,13,40,24,avb,1,true,of,10,10,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,4,1,3,0,3,8,4,4,5,5,2,True
upregul,8,16,24,16,40,24,avb,1,true,of,10,10,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,3,0,3,6,2,4,2,5,2,True
concentr,8,3,11,22,11,14,avb,5,false,of,12,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,0,3,1,0,1,4,0,4,7,3,4,False
involv,4,9,13,22,35,26,avb,5,false,of,12,11,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,7,1,6,1,5,10,6,4,7,5,2,False
concentr,3,21,24,11,35,14,avb,5,false,of,7,11,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,7,3,4,6,2,4,3,5,4,False
augment,21,3,18,2,20,23,abv,1,true,NA,4,6,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,0,1,1,0,4,3,1,4,2,1,False
inhibit,3,6,9,4,13,7,avb,3,false,in,6,9,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,3,0,3,5,2,3,3,4,1,True
increas,1,1,2,4,6,5,avb,3,false,in,7,7,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,2,2,0,1,0,1,3,2,1,3,2,1,True
target,3,6,3,15,18,12,vab,6,false,for,10,10,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,2,1,1,4,2,2,4,2,2,4,5,4,False
modul,4,20,24,15,39,19,avb,6,false,in,10,17,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,5,1,4,8,3,5,4,9,3,False
modul,1,20,21,18,39,19,avb,6,false,in,10,17,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,5,1,4,6,2,4,5,9,3,True
inhibit,1,4,3,4,7,3,vab,1,false,at,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,3,0,3,4,2,2,3,4,1,False
act,7,9,2,41,43,34,vab,2,false,to,6,6,10,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,8,6,2,8,6,2,1,0,1,3,3,7,False
effect,10,24,34,17,51,27,avb,4,false,on,9,14,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,5,3,5,2,3,9,5,4,6,5,4,False
stimul,10,2,12,15,27,25,avb,4,false,by,6,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,2,1,1,4,2,2,4,4,3,True
inhibit,10,9,1,6,7,16,abv,2,false,by,7,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,true,3,3,0,3,3,0,2,1,1,4,4,1,True
inhibit,10,6,4,6,10,16,abv,2,false,by,7,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,3,3,0,2,2,0,5,3,2,4,3,1,False
inhibit,9,6,3,7,10,16,abv,2,false,by,7,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,3,3,0,2,2,0,5,3,2,4,3,1,False
activ,1,7,8,3,11,4,avb,5,true,of,6,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,4,2,2,5,3,2,4,3,3,False
activ,1,26,27,3,30,4,avb,5,true,of,6,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,7,2,5,8,3,5,4,6,3,False
activ,1,18,19,11,30,12,avb,5,false,of,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,6,1,5,8,3,5,3,6,2,False
decreas,6,12,18,10,28,16,avb,3,false,in,8,7,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,3,1,2,4,2,2,3,3,2,False
caus,1,2,3,6,9,7,avb,3,false,in,5,7,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,3,4,2,True
caus,2,4,6,5,11,7,avb,3,false,of,4,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,2,3,1,True
