@relation interact

@attribute interactionword {abolish,acceptor,accompani,accumul,acetyl,act,action,activ,affect,affin,agonist,alter,associ,attach,attack,attenu,augment,bind,block,blockag,carbamoyl,carboxyl,caus,chang,character,cleav,cleavag,co,coactiv,coassoci,coexpress,coimmunoprecipit,coloc,compet,complex,concentr,conjug,conserv,consist,contact,contain,contribut,control,convert,cooper,coprecipit,correl,costimul,counterreceptor,crippl,cross,crosslink,deacetyl,deamin,decarboxyl,decreas,degrad,dehydr,dehydrogen,depend,dephosphoryl,depress,determin,diminish,direct,disrupt,dissoci,distribut,dock,down,downregul,drive,effect,elav,elev,elimin,encod,engag,enhanc,evok,express,facilit,facilitet,follow,form,format,formyl,function,fuse,gener,glycosyl,govern,heterodim,heterodimer,homodim,homodimer,homolog,hydroli,hydrolys,hydrolysi,identifi,immunoprecipit,impact,impair,implic,inact,inactiv,incorpor,increas,induc,induct,influenc,inhibit,inhibitor,initi,interact,involv,isomer,lead,ligand,ligat,limit,link,local,mediat,methyl,mobil,mobilis,modifi,modul,neutral,neutralis,oxid,pair,peroxid,perturb,phosphory,phosphoryl,potenti,prduce,preced,precipit,prevent,produc,promot,rais,react,reactiv,recogn,recruit,reduc,reduct,regul,relat,repress,requir,respond,respons,result,revers,sequest,signal,stabil,stimul,suppress,synerg,synergis,talk,target,termin,tether,tran,transactiv,transamin,transcrib,transform,trigger,ubiquitin,up,upregul,norelword}
@attribute D1 real
@attribute D2 real
@attribute D3 real
@attribute P_posision1 real
@attribute P_position2 real
@attribute K_position real
@attribute order {avb,vab,abv}
@attribute NumberOfInteractors real
@attribute not {true,false}
@attribute prep {with,of,by,multiple,to,between,via,through,in,for,on,within,during,from,without,at,under,among,after,NA}
@attribute H1 real
@attribute H2 real
@attribute H3 real
@attribute overlapP {true,false}
@attribute overlapN {true,false}
@attribute overlap2 {true,false}
@attribute overlap3 {true,false}
@attribute overlapF {true,false}
@attribute overlapR {true,false}
@attribute pattern_PVP {true,false}
@attribute pattern_PVbyP {true,false}
@attribute pattern_VofPbyP {true,false}
@attribute pattern_VofPtoP {true,false}
@attribute pattern_NofPbyP {true,false}
@attribute pattern_NofPwithP {true,false}
@attribute pattern_NbetweenPandP {true,false}
@attribute pattern_combetPandP {true,false}
@attribute pattern_comofPandP {true,false}
@attribute pattern_PformcomwithP {true,false}
@attribute pattern_PPN {true,false}
@attribute pattern_PdependP {true,false}
@attribute pattern_between {true,false}
@attribute pattern_contiguous {true,false}
@attribute pattern_para {true,false}
@attribute Dep_KP1 real
@attribute negative_KP1 real
@attribute positive_KP1 real
@attribute Dep_KP2 real
@attribute negative_KP2 real
@attribute positive_KP2 real
@attribute Dep_P1P2 real
@attribute negative_P1P2 real
@attribute positive_P1P2 real
@attribute Dep_P1Root real
@attribute Dep_P2Root real
@attribute Dep_KRoot real
@attribute interaction {True,False}

@data
mediat,2,4,2,13,15,11,vab,4,false,by,8,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,1,0,1,1,0,1,1,0,1,6,6,5,False
affin,2,4,2,32,34,30,vab,3,false,to,10,10,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,2,1,1,1,0,1,2,2,2,False
affin,2,8,6,32,38,30,vab,3,false,to,10,9,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,4,1,3,3,1,2,2,4,2,False
affin,4,8,4,34,38,30,vab,3,false,to,10,9,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,4,1,3,4,2,2,2,4,2,False
recogn,1,3,4,5,9,6,avb,2,false,by,4,7,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,0,1,2,1,1,3,3,2,True
recogn,1,5,6,5,11,6,avb,2,false,by,4,7,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,0,1,2,1,1,3,3,2,True
recogn,1,9,10,5,15,6,avb,2,false,by,4,6,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,0,3,4,1,3,3,5,2,True
activ,1,3,2,9,11,8,vab,2,false,by,7,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,3,1,2,1,0,1,3,3,2,False
activ,1,7,6,9,15,8,vab,2,false,by,7,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,5,1,4,3,1,2,3,5,2,False
activ,3,7,4,11,15,8,vab,2,false,by,7,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,5,1,4,4,2,2,3,5,2,False
bind,3,3,6,4,10,7,avb,1,false,with,5,6,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,2,1,1,3,1,2,2,4,4,True
interact,2,15,13,7,20,5,vab,2,false,with,8,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,6,3,3,5,2,3,2,5,3,True
interact,1,12,13,12,25,13,avb,2,false,with,5,10,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,0,3,4,1,3,3,5,2,True
interact,1,19,20,12,32,13,avb,2,true,with,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,4,0,4,5,1,4,3,6,2,False
interact,12,19,7,25,32,13,vab,2,true,with,10,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,0,3,4,0,4,5,2,3,5,6,2,False
result,3,5,2,5,7,2,vab,2,false,in,6,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,3,1,2,3,1,2,1,0,1,3,3,2,False
interact,4,2,2,5,7,9,abv,1,false,with,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,2,0,1,0,1,3,4,2,False
interact,4,2,6,5,11,9,avb,1,false,with,5,6,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,0,1,2,1,1,3,3,2,False
interact,2,2,4,7,11,9,avb,1,false,with,5,6,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,1,0,1,3,2,1,4,3,2,True
suppress,2,1,3,12,15,14,avb,2,false,NA,8,5,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,2,0,2,4,2,2,3,3,1,False
norelword,0,2,2,1,3,1,avb,0,false,of,5,7,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0,0,0,2,0,2,2,0,2,2,4,2,False
norelword,0,6,6,1,7,1,avb,0,false,of,5,9,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,2,0,2,2,0,2,2,4,2,False
norelword,2,6,4,3,7,1,vab,0,false,of,7,9,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,2,0,2,2,1,1,4,4,2,False
bind,2,5,7,6,13,8,avb,2,false,NA,5,4,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,0,1,2,1,1,3,3,2,True
bind,2,12,14,6,20,8,avb,2,false,NA,5,10,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,4,0,4,5,1,4,3,6,2,False
bind,2,7,9,6,15,8,avb,2,false,NA,5,9,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,4,0,4,5,1,4,3,6,2,True
bind,2,17,19,6,25,8,avb,2,false,NA,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,0,3,4,1,3,3,5,2,True
bind,2,20,22,6,28,8,avb,2,false,NA,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,0,3,4,1,3,3,5,2,True
bind,2,20,22,6,28,8,avb,2,false,NA,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,0,3,4,1,3,3,5,2,True
bind,5,12,7,13,20,8,vab,2,false,NA,4,10,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,1,0,1,4,0,4,2,0,2,3,6,2,False
bind,5,7,2,13,15,8,vab,2,false,NA,4,9,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,1,0,1,4,0,4,2,0,2,3,6,2,False
bind,5,17,12,13,25,8,vab,2,false,NA,4,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,3,0,3,4,2,2,3,5,2,False
ligand,13,2,15,13,28,26,avb,2,false,NA,4,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,1,0,1,4,2,2,3,5,3,False
ligand,13,2,15,13,28,26,avb,2,false,NA,4,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,1,0,1,4,2,2,3,5,3,False
bind,12,7,5,20,15,8,vab,2,false,NA,10,9,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,0,4,4,0,4,2,1,1,6,6,2,False
bind,12,17,5,20,25,8,vab,2,false,NA,10,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,4,0,4,3,0,3,6,4,2,6,5,2,False
ligand,6,2,8,20,28,26,avb,2,false,NA,10,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,3,1,1,0,1,6,4,2,6,5,3,False
ligand,6,2,8,20,28,26,avb,2,false,NA,10,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,3,1,1,0,1,6,4,2,6,5,3,False
bind,7,17,10,15,25,8,vab,2,false,NA,9,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,0,4,3,0,3,6,4,2,6,5,2,False
ligand,11,2,13,15,28,26,avb,2,false,NA,9,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,3,1,1,0,1,6,4,2,6,5,3,False
ligand,11,2,13,15,28,26,avb,2,false,NA,9,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,3,1,1,0,1,6,4,2,6,5,3,False
ligand,1,2,3,25,28,26,avb,2,false,NA,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,0,1,2,1,1,5,5,3,False
ligand,1,2,3,25,28,26,avb,2,false,NA,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,0,1,2,1,1,5,5,3,False
ligand,2,2,0,28,28,26,vab,2,false,NA,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,1,0,1,0,0,0,5,5,3,False
inhibit,1,1,2,1,3,2,avb,1,false,in,4,6,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,2,3,1,False
trigger,1,12,13,6,19,7,avb,2,false,of,7,8,4,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,5,1,4,6,2,4,3,7,2,False
trigger,1,12,13,6,19,7,avb,2,false,of,7,8,4,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,5,1,4,6,2,4,3,7,2,False
trigger,1,16,17,6,23,7,avb,2,false,of,7,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,5,1,4,6,2,4,3,7,2,False
trigger,1,19,20,6,26,7,avb,2,false,of,7,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,6,1,5,7,2,5,3,8,2,False
trigger,1,19,20,6,26,7,avb,2,false,of,7,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,6,1,5,7,2,5,3,8,2,False
express,2,2,0,19,19,17,vab,2,false,NA,8,8,8,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,2,0,2,2,0,2,0,0,0,7,7,5,False
express,2,6,4,19,23,17,vab,2,false,NA,8,8,8,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,2,0,2,2,1,1,7,7,5,True
express,2,9,7,19,26,17,vab,2,false,NA,8,4,8,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,3,0,3,4,2,2,7,8,5,False
express,2,9,7,19,26,17,vab,2,false,NA,8,4,8,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,3,0,3,4,2,2,7,8,5,False
express,2,6,4,19,23,17,vab,2,false,NA,8,8,8,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,2,0,2,2,1,1,7,7,5,False
express,2,9,7,19,26,17,vab,2,false,NA,8,4,8,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,3,0,3,4,2,2,7,8,5,False
express,2,9,7,19,26,17,vab,2,false,NA,8,4,8,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,3,0,3,4,2,2,7,8,5,False
express,6,9,3,23,26,17,vab,2,false,NA,8,4,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,3,0,3,4,2,2,7,8,5,False
express,6,9,3,23,26,17,vab,2,false,NA,8,4,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,3,0,3,4,2,2,7,8,5,False
express,9,9,0,26,26,17,vab,2,false,NA,4,4,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,0,3,3,0,3,0,0,0,8,8,5,False
inhibit,1,4,5,5,10,6,avb,4,false,of,4,7,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,3,4,2,False
inhibit,1,6,7,5,12,6,avb,4,false,of,4,4,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,0,1,2,1,1,3,3,2,False
inhibit,1,6,7,5,12,6,avb,4,false,of,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,0,1,2,1,1,3,3,2,False
inhibit,1,8,9,5,14,6,avb,4,false,of,4,7,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,0,1,2,1,1,3,3,2,False
inhibit,1,12,13,5,18,6,avb,4,false,of,4,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,0,3,4,1,3,3,5,2,False
interact,2,4,2,10,12,8,vab,4,false,of,7,4,4,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,1,0,1,2,1,1,3,2,1,4,3,3,True
interact,2,4,2,10,12,8,vab,4,false,of,7,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,2,1,1,3,2,1,4,3,3,True
interact,2,6,4,10,14,8,vab,4,false,of,7,7,4,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,1,0,1,2,1,1,3,2,1,4,3,3,True
suppress,7,1,8,10,18,17,avb,4,false,NA,7,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,2,0,2,5,2,3,4,5,3,False
interact,4,4,0,12,12,8,vab,4,false,of,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,2,1,1,0,0,0,3,3,3,False
interact,4,6,2,12,14,8,vab,4,false,of,4,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,2,1,1,2,1,1,1,0,1,3,3,3,False
suppress,5,1,6,12,18,17,avb,4,false,NA,4,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,2,0,2,4,1,3,3,5,3,False
interact,4,6,2,12,14,8,vab,4,false,of,4,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,2,1,1,1,0,1,3,3,3,False
suppress,5,1,6,12,18,17,avb,4,false,NA,4,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,2,0,2,4,1,3,3,5,3,False
suppress,3,1,4,14,18,17,avb,4,false,NA,7,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,2,0,2,5,2,3,3,5,3,False
suppress,7,2,9,3,12,10,avb,1,false,in,5,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,1,0,1,3,1,2,2,3,2,False
suppress,7,4,11,3,14,10,avb,1,false,in,5,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,3,0,3,5,1,4,2,5,2,False
suppress,2,4,2,12,14,10,vab,1,false,in,9,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,1,0,1,3,0,3,3,1,2,3,5,2,False
bind,8,6,2,7,9,15,abv,1,false,NA,6,8,5,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,5,3,2,5,3,2,2,1,1,4,4,3,False
bind,8,8,0,7,7,15,abv,1,false,NA,6,6,5,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,5,3,2,5,3,2,0,0,0,4,4,3,False
bind,8,1,9,7,16,15,avb,1,false,NA,6,7,5,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,3,2,1,1,0,4,3,1,4,2,3,False
bind,8,3,11,7,18,15,avb,1,false,NA,6,7,5,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,3,2,4,2,2,6,3,3,4,4,3,False
bind,8,3,11,7,18,15,avb,1,false,NA,6,7,5,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,3,2,4,2,2,6,3,3,4,4,3,False
bind,6,8,2,9,7,15,abv,1,false,NA,8,6,5,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,3,2,5,3,2,2,1,1,4,4,3,False
bind,6,1,7,9,16,15,avb,1,false,NA,8,7,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,3,2,1,1,0,4,3,1,4,2,3,False
bind,6,3,9,9,18,15,avb,1,false,NA,8,7,5,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,3,2,4,2,2,6,3,3,4,4,3,False
bind,6,3,9,9,18,15,avb,1,false,NA,8,7,5,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,3,2,4,2,2,6,3,3,4,4,3,False
bind,8,1,9,7,16,15,avb,1,false,NA,6,7,5,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,3,2,1,1,0,4,3,1,4,2,3,True
bind,8,3,11,7,18,15,avb,1,false,NA,6,7,5,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,3,2,4,2,2,6,3,3,4,4,3,False
bind,8,3,11,7,18,15,avb,1,false,NA,6,7,5,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,3,2,4,2,2,6,3,3,4,4,3,False
bind,1,3,2,16,18,15,vab,1,false,NA,7,7,5,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,1,1,0,4,2,2,3,1,2,2,4,3,False
bind,1,3,2,16,18,15,vab,1,false,NA,7,7,5,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,1,1,0,4,2,2,3,1,2,2,4,3,False
bind,3,3,0,18,18,15,vab,1,false,NA,7,7,5,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,4,2,2,4,2,2,0,0,0,4,4,3,False
bind,11,9,2,13,15,24,abv,6,false,of,9,11,5,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,6,4,2,6,4,2,2,1,1,6,6,4,False
bind,11,11,0,13,13,24,abv,6,false,of,9,9,5,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,6,4,2,6,4,2,0,0,0,6,6,4,False
bind,11,5,6,13,19,24,abv,6,false,of,9,10,5,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,6,4,2,4,2,2,4,3,1,6,4,4,True
bind,11,1,12,13,25,24,avb,6,false,of,9,9,5,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,1,1,0,5,4,1,6,3,4,False
bind,11,12,23,13,36,24,avb,6,false,of,9,15,5,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,6,2,4,8,4,4,6,6,4,False
bind,11,22,33,13,46,24,avb,6,false,of,9,17,5,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,5,2,3,7,4,3,6,5,4,False
bind,11,24,35,13,48,24,avb,6,false,of,9,18,5,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,7,2,5,9,4,5,6,7,4,False
bind,11,24,35,13,48,24,avb,6,false,of,9,5,5,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,7,2,5,9,4,5,6,7,4,False
bind,11,27,38,13,51,24,avb,6,false,of,9,18,5,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,6,2,4,8,4,4,6,6,4,False
bind,9,11,2,15,13,24,abv,6,false,of,11,9,5,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,6,4,2,2,1,1,6,6,4,False
bind,9,5,4,15,19,24,abv,6,false,of,11,10,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,6,4,2,4,2,2,4,3,1,6,4,4,True
bind,9,1,10,15,25,24,avb,6,false,of,11,9,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,1,1,0,5,4,1,6,3,4,False
bind,9,12,21,15,36,24,avb,6,false,of,11,15,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,6,2,4,8,4,4,6,6,4,False
bind,9,22,31,15,46,24,avb,6,false,of,11,17,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,5,2,3,7,4,3,6,5,4,False
bind,9,24,33,15,48,24,avb,6,false,of,11,18,5,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,7,2,5,9,4,5,6,7,4,False
bind,9,24,33,15,48,24,avb,6,false,of,11,5,5,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,7,2,5,9,4,5,6,7,4,False
bind,9,27,36,15,51,24,avb,6,false,of,11,18,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,6,2,4,8,4,4,6,6,4,False
bind,11,5,6,13,19,24,abv,6,false,of,9,10,5,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,6,4,2,4,2,2,4,3,1,6,4,4,False
bind,11,1,12,13,25,24,avb,6,false,of,9,9,5,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,1,1,0,5,4,1,6,3,4,True
bind,11,12,23,13,36,24,avb,6,false,of,9,15,5,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,6,2,4,8,4,4,6,6,4,False
bind,11,22,33,13,46,24,avb,6,false,of,9,17,5,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,5,2,3,7,4,3,6,5,4,False
bind,11,24,35,13,48,24,avb,6,false,of,9,18,5,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,7,2,5,9,4,5,6,7,4,False
bind,11,24,35,13,48,24,avb,6,false,of,9,5,5,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,7,2,5,9,4,5,6,7,4,False
bind,11,27,38,13,51,24,avb,6,false,of,9,18,5,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,6,2,4,8,4,4,6,6,4,False
bind,5,1,6,19,25,24,avb,6,false,of,10,9,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,1,1,0,3,2,1,4,3,4,True
bind,5,12,17,19,36,24,avb,6,false,of,10,15,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,6,2,4,6,2,4,4,6,4,False
bind,5,22,27,19,46,24,avb,6,false,of,10,17,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,5,2,3,5,2,3,4,5,4,False
bind,5,24,29,19,48,24,avb,6,false,of,10,18,5,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,7,2,5,7,2,5,4,7,4,False
bind,5,24,29,19,48,24,avb,6,false,of,10,5,5,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,7,2,5,7,2,5,4,7,4,False
bind,5,27,32,19,51,24,avb,6,false,of,10,18,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,6,2,4,6,2,4,4,6,4,False
result,5,6,11,25,36,30,avb,6,false,in,9,15,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,3,0,3,5,1,4,3,6,3,False
result,5,16,21,25,46,30,avb,6,false,in,9,17,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,2,0,2,4,1,3,3,5,3,False
result,5,18,23,25,48,30,avb,6,false,in,9,18,5,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,4,0,4,6,1,5,3,7,3,False
result,5,18,23,25,48,30,avb,6,false,in,9,5,5,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,4,0,4,6,1,5,3,7,3,False
